open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-08-28 02:00:00+00:00,111600.1,111719.8,111389.9,111442.4,1615.089,2025-08-28 02:59:59.999000+00:00,180144902.33940,62777,732.777,81739985.28300,0
2025-08-28 03:00:00+00:00,111442.3,111993.0,111352.3,111954.1,2459.328,2025-08-28 03:59:59.999000+00:00,274935882.04640,64921,1220.022,136409313.60560,0
2025-08-28 04:00:00+00:00,111954.0,113049.0,111892.4,112931.2,8843.823,2025-08-28 04:59:59.999000+00:00,995849823.39660,149245,5212.671,586859363.32010,0
2025-08-28 05:00:00+00:00,112931.1,113144.7,112659.3,112807.9,5278.688,2025-08-28 05:59:59.999000+00:00,595867450.92110,115645,2308.718,260623677.66170,0
2025-08-28 06:00:00+00:00,112807.8,113240.3,112664.3,113160.3,4788.236,2025-08-28 06:59:59.999000+00:00,540929129.23040,96237,2664.915,301099499.36990,0
2025-08-28 07:00:00+00:00,113160.2,113318.2,112958.7,113079.2,4176.6,2025-08-28 07:59:59.999000+00:00,472610216.50550,90721,1848.619,209182643.33520,0
2025-08-28 08:00:00+00:00,113079.3,113301.6,112959.3,113072.0,3720.444,2025-08-28 08:59:59.999000+00:00,420856481.16080,82658,1641.240,185663008.17840,0
2025-08-28 09:00:00+00:00,113071.9,113088.0,112806.9,112819.9,2650.895,2025-08-28 09:59:59.999000+00:00,299352424.45140,56249,1119.147,126373353.76860,0
2025-08-28 10:00:00+00:00,112819.9,113075.6,112780.3,113075.5,2460.203,2025-08-28 10:59:59.999000+00:00,277836930.61820,56233,1228.214,138700409.32740,0
2025-08-28 11:00:00+00:00,113075.6,113107.8,112800.0,112876.5,1678.404,2025-08-28 11:59:59.999000+00:00,189557943.81220,44865,724.548,81830080.17630,0
2025-08-28 12:00:00+00:00,112876.5,113285.8,112728.9,113187.6,4213.878,2025-08-28 12:59:59.999000+00:00,476218628.52820,93051,2119.270,239534148.16360,0
2025-08-28 13:00:00+00:00,113187.7,113429.0,112525.0,112787.1,9104.771,2025-08-28 13:59:59.999000+00:00,1028092493.78580,217957,4260.576,481183707.54280,0
2025-08-28 14:00:00+00:00,112787.2,113270.4,112468.5,113115.5,6726.131,2025-08-28 14:59:59.999000+00:00,759259794.12690,180928,3322.848,375119476.07080,0
2025-08-28 15:00:00+00:00,113115.6,113218.2,112344.4,112633.1,6194.729,2025-08-28 15:59:59.999000+00:00,697803502.45660,148365,3229.753,363831930.45510,0
2025-08-28 16:00:00+00:00,112633.1,113153.1,112274.4,112283.2,5293.409,2025-08-28 16:59:59.999000+00:00,597013781.14000,114323,2474.944,279217556.45530,0
2025-08-28 17:00:00+00:00,112283.2,112578.1,112160.0,112338.8,4331.444,2025-08-28 17:59:59.999000+00:00,486626492.12380,103131,2187.143,245743380.47450,0
2025-08-28 18:00:00+00:00,112338.7,112662.3,112176.2,112318.2,2763.228,2025-08-28 18:59:59.999000+00:00,310553650.36710,75481,1307.389,146949726.36750,0
2025-08-28 19:00:00+00:00,112318.3,112530.4,111853.6,111864.7,4756.868,2025-08-28 19:59:59.999000+00:00,533284978.30320,93750,1693.442,189907706.42750,0
2025-08-28 20:00:00+00:00,111864.8,112075.0,111829.4,111850.0,2851.62,2025-08-28 20:59:59.999000+00:00,319156613.38820,61100,1777.996,199000651.51250,0
2025-08-28 21:00:00+00:00,111850.0,112092.3,111848.0,111965.1,1698.54,2025-08-28 21:59:59.999000+00:00,190130206.23310,38984,1061.896,118867395.44360,0
2025-08-28 22:00:00+00:00,111965.0,112461.5,111965.0,112292.0,2537.115,2025-08-28 22:59:59.999000+00:00,284874374.48630,58332,1355.306,152149175.17170,0
2025-08-28 23:00:00+00:00,112292.0,112519.1,112247.4,112507.3,1893.343,2025-08-28 23:59:59.999000+00:00,212793281.87210,54892,1003.515,112788382.39270,0
2025-08-29 00:00:00+00:00,112507.3,112585.7,112072.7,112160.8,3105.224,2025-08-29 00:59:59.999000+00:00,348806379.41140,87595,1380.137,155041912.88240,0
2025-08-29 01:00:00+00:00,112160.7,112227.3,111350.1,111425.0,7576.546,2025-08-29 01:59:59.999000+00:00,845743278.07260,148383,2597.223,289911499.55010,0
2025-08-29 02:00:00+00:00,111425.0,111720.0,111311.0,111370.1,3449.946,2025-08-29 02:59:59.999000+00:00,384619090.48490,84770,1727.082,192568087.73470,0
2025-08-29 03:00:00+00:00,111370.0,111772.0,111238.5,111648.6,3118.148,2025-08-29 03:59:59.999000+00:00,347776672.30980,73083,1640.667,183025568.26610,0
2025-08-29 04:00:00+00:00,111648.6,111797.2,111365.8,111456.8,2253.636,2025-08-29 04:59:59.999000+00:00,251474600.99510,61234,1154.985,128891631.61750,0
2025-08-29 05:00:00+00:00,111456.8,111538.4,111088.5,111265.8,3484.108,2025-08-29 05:59:59.999000+00:00,387598085.12180,76682,1677.222,186595004.88720,0
2025-08-29 06:00:00+00:00,111265.8,111361.4,110850.0,111223.9,5341.963,2025-08-29 06:59:59.999000+00:00,593628410.42710,154083,2755.713,306273288.60770,0
2025-08-29 07:00:00+00:00,111224.0,111238.8,109850.0,109969.0,14047.291,2025-08-29 07:59:59.999000+00:00,1550168816.32940,248528,6280.603,693051731.31210,0
2025-08-29 08:00:00+00:00,109969.0,110254.9,109555.5,109579.7,9815.88,2025-08-29 08:59:59.999000+00:00,1078830161.55600,190707,4625.972,508509542.50220,0
2025-08-29 09:00:00+00:00,109579.8,109868.3,109360.0,109710.6,6309.969,2025-08-29 09:59:59.999000+00:00,691617800.67690,131787,3325.480,364547548.72300,0
2025-08-29 10:00:00+00:00,109710.7,109983.9,109687.8,109949.8,3577.275,2025-08-29 10:59:59.999000+00:00,393018989.47360,82842,1945.717,213766050.06360,0
2025-08-29 11:00:00+00:00,109949.8,110115.0,109776.9,110047.8,3664.479,2025-08-29 11:59:59.999000+00:00,402993272.08620,81545,2013.956,221492043.11280,0
2025-08-29 12:00:00+00:00,110047.8,111489.5,110020.6,110667.7,16788.119,2025-08-29 12:59:59.999000+00:00,1859454641.83070,276348,8967.089,993014307.88260,0
2025-08-29 13:00:00+00:00,110667.6,110728.8,108808.1,109056.4,17563.851,2025-08-29 13:59:59.999000+00:00,1925894741.38770,356587,7293.290,799713764.03190,0
2025-08-29 14:00:00+00:00,109056.5,109490.5,108034.1,108154.5,25046.696,2025-08-29 14:59:59.999000+00:00,2720754432.97450,475785,11749.330,1276451233.99940,0
2025-08-29 15:00:00+00:00,108154.4,108666.0,108125.0,108334.4,11599.154,2025-08-29 15:59:59.999000+00:00,1257200869.21300,228134,6305.687,683477210.98290,0
2025-08-29 16:00:00+00:00,108334.4,108777.0,108088.0,108648.0,6306.05,2025-08-29 16:59:59.999000+00:00,684396751.07710,156587,3105.586,337019597.72850,0
2025-08-29 17:00:00+00:00,108648.0,108674.6,108108.0,108411.5,4232.478,2025-08-29 17:59:59.999000+00:00,458663801.64940,125166,2149.975,232976230.67260,0
2025-08-29 18:00:00+00:00,108411.5,108459.9,108045.0,108092.5,4390.586,2025-08-29 18:59:59.999000+00:00,474964734.28940,105532,1835.717,198578880.26320,0
2025-08-29 19:00:00+00:00,108092.4,108697.7,107869.6,108155.5,6435.097,2025-08-29 19:59:59.999000+00:00,696911346.36070,150538,3028.193,328064787.94300,0
2025-08-29 20:00:00+00:00,108155.5,108213.5,107468.1,107742.6,10505.606,2025-08-29 20:59:59.999000+00:00,1132356504.79990,198526,4626.209,498557423.54590,0
2025-08-29 21:00:00+00:00,107742.5,108430.3,107411.4,108393.4,6593.386,2025-08-29 21:59:59.999000+00:00,712083389.09320,113616,3274.007,353560894.95430,0
2025-08-29 22:00:00+00:00,108393.4,108433.4,108160.0,108337.5,2194.471,2025-08-29 22:59:59.999000+00:00,237633447.08040,51820,925.474,100216316.26220,0
2025-08-29 23:00:00+00:00,108337.5,108513.0,108288.3,108332.4,2325.213,2025-08-29 23:59:59.999000+00:00,252078543.35640,60237,1220.824,132354587.35640,0
2025-08-30 00:00:00+00:00,108332.4,108377.2,108101.9,108259.4,2632.359,2025-08-30 00:59:59.999000+00:00,284880190.85400,69796,1464.042,158435348.16410,0
2025-08-30 01:00:00+00:00,108259.4,108318.1,107281.0,107404.9,4855.708,2025-08-30 01:59:59.999000+00:00,523369942.30320,106114,1773.005,191156546.44930,0
2025-08-30 02:00:00+00:00,107405.0,107910.7,107340.6,107738.3,3985.505,2025-08-30 02:59:59.999000+00:00,429273016.38510,101145,2213.150,238358000.66860,0
2025-08-30 03:00:00+00:00,107738.2,108378.0,107723.7,108367.9,4924.737,2025-08-30 03:59:59.999000+00:00,532722168.86810,95335,2799.154,302800018.59500,0
2025-08-30 04:00:00+00:00,108368.0,108615.3,108316.4,108373.8,3909.357,2025-08-30 04:59:59.999000+00:00,423983929.38870,79019,1923.000,208562383.81270,0
2025-08-30 05:00:00+00:00,108373.8,108424.4,108082.4,108300.1,3069.33,2025-08-30 05:59:59.999000+00:00,332365376.56400,63841,1529.711,165663752.04370,0
2025-08-30 06:00:00+00:00,108300.1,108515.9,108172.2,108276.0,2291.122,2025-08-30 06:59:59.999000+00:00,248188450.45460,55368,1235.188,133799502.01600,0
2025-08-30 07:00:00+00:00,108275.9,108467.8,108067.5,108466.6,2196.956,2025-08-30 07:59:59.999000+00:00,237928104.91500,49248,1269.304,137476620.39240,0
2025-08-30 08:00:00+00:00,108466.6,108742.9,108431.9,108521.8,3777.432,2025-08-30 08:59:59.999000+00:00,410145625.53680,60610,2047.698,222337008.01160,0
2025-08-30 09:00:00+00:00,108521.7,108561.8,108419.2,108476.0,1270.783,2025-08-30 09:59:59.999000+00:00,137863767.29450,38489,552.628,59953859.70210,0
2025-08-30 10:00:00+00:00,108476.1,108660.1,108359.6,108380.8,2681.36,2025-08-30 10:59:59.999000+00:00,290967319.42570,49995,1153.239,125155473.88550,0
2025-08-30 11:00:00+00:00,108380.9,108668.8,108374.5,108638.6,1431.176,2025-08-30 11:59:59.999000+00:00,155333613.36360,39482,774.684,84066170.83490,0
2025-08-30 12:00:00+00:00,108638.6,108638.7,108289.0,108563.9,3107.293,2025-08-30 12:59:59.999000+00:00,336961199.37520,76093,1450.454,157296586.86350,0
2025-08-30 13:00:00+00:00,108563.9,108564.0,108155.0,108492.3,4161.91,2025-08-30 13:59:59.999000+00:00,450935242.39900,88370,2053.759,222508181.15980,0
2025-08-30 14:00:00+00:00,108492.2,108678.9,108358.1,108607.2,2247.144,2025-08-30 14:59:59.999000+00:00,243874924.05470,55530,1098.015,119167943.90920,0
2025-08-30 15:00:00+00:00,108607.1,108879.6,108495.8,108809.8,3878.123,2025-08-30 15:59:59.999000+00:00,421722745.38560,79502,1804.677,196258489.42260,0
2025-08-30 16:00:00+00:00,108809.8,108830.0,108619.3,108762.1,1552.064,2025-08-30 16:59:59.999000+00:00,168748539.74470,42800,656.929,71431292.86650,0
2025-08-30 17:00:00+00:00,108762.1,108849.0,108562.0,108729.0,1751.45,2025-08-30 17:59:59.999000+00:00,190445022.56840,43580,639.808,69567810.72800,0
2025-08-30 18:00:00+00:00,108728.9,108787.3,108567.5,108684.7,1197.747,2025-08-30 18:59:59.999000+00:00,130175998.73390,34981,480.865,52260885.34070,0
2025-08-30 19:00:00+00:00,108684.7,108851.0,108594.2,108769.4,966.414,2025-08-30 19:59:59.999000+00:00,105077399.04790,33263,481.000,52297873.99160,0
2025-08-30 20:00:00+00:00,108769.5,108776.1,108526.5,108596.4,1144.302,2025-08-30 20:59:59.999000+00:00,124312147.59430,39035,438.386,47618577.33020,0
2025-08-30 21:00:00+00:00,108596.3,108631.7,108430.0,108528.4,1503.281,2025-08-30 21:59:59.999000+00:00,163141391.77370,34798,522.684,56723299.81730,0
2025-08-30 22:00:00+00:00,108528.4,108535.6,108412.2,108473.5,969.791,2025-08-30 22:59:59.999000+00:00,105201223.53050,26910,511.878,55525569.95020,0
2025-08-30 23:00:00+00:00,108473.6,108758.0,108470.0,108757.9,1151.539,2025-08-30 23:59:59.999000+00:00,125092396.75050,34507,709.161,77036479.13090,0
2025-08-31 00:00:00+00:00,108758.0,109355.0,108750.0,109339.9,5626.584,2025-08-31 00:59:59.999000+00:00,613804097.55720,99956,3710.736,404843855.62060,0
2025-08-31 01:00:00+00:00,109339.9,109439.9,109085.6,109380.0,3636.012,2025-08-31 01:59:59.999000+00:00,397296781.78490,78039,1745.778,190780437.38280,0
2025-08-31 02:00:00+00:00,109380.0,109395.0,109121.7,109171.6,1795.748,2025-08-31 02:59:59.999000+00:00,196207421.44050,45277,661.426,72272018.18070,0
2025-08-31 03:00:00+00:00,109171.6,109331.3,109101.2,109175.4,2706.752,2025-08-31 03:59:59.999000+00:00,295619298.88530,46714,1392.177,152040031.28850,0
2025-08-31 04:00:00+00:00,109175.5,109190.4,108628.0,108775.0,3740.606,2025-08-31 04:59:59.999000+00:00,407121098.62350,66471,1601.179,174253655.50130,0
2025-08-31 05:00:00+00:00,108774.9,108775.0,108514.2,108708.0,2825.852,2025-08-31 05:59:59.999000+00:00,306932708.95920,51388,1462.966,158920216.48180,0
2025-08-31 06:00:00+00:00,108707.9,108731.4,108455.0,108667.9,1977.912,2025-08-31 06:59:59.999000+00:00,214811087.66900,41900,976.897,106117746.63050,0
2025-08-31 07:00:00+00:00,108667.8,108781.1,108615.3,108656.9,961.745,2025-08-31 07:59:59.999000+00:00,104531826.68800,31327,537.449,58415348.32250,0
2025-08-31 08:00:00+00:00,108656.9,108980.0,108656.8,108965.1,1672.056,2025-08-31 08:59:59.999000+00:00,181991524.64630,41023,969.171,105488783.13930,0
2025-08-31 09:00:00+00:00,108965.1,109067.2,108404.7,108471.0,3658.515,2025-08-31 09:59:59.999000+00:00,397729387.35300,70281,1590.750,172950965.16850,0
2025-08-31 10:00:00+00:00,108471.1,108595.0,108251.3,108526.6,4949.458,2025-08-31 10:59:59.999000+00:00,536538075.31780,89121,2772.012,300546204.71780,0
2025-08-31 11:00:00+00:00,108526.6,108560.1,108274.4,108350.0,2512.931,2025-08-31 11:59:59.999000+00:00,272437288.71600,57491,1314.839,142550246.11450,0
2025-08-31 12:00:00+00:00,108350.0,108450.0,108264.8,108279.4,2601.526,2025-08-31 12:59:59.999000+00:00,281850707.11340,62242,1465.860,158814931.99870,0
2025-08-31 13:00:00+00:00,108279.5,108419.0,108153.8,108376.0,2843.76,2025-08-31 13:59:59.999000+00:00,307884321.38130,76807,1568.651,169844493.48420,0
2025-08-31 14:00:00+00:00,108375.9,108475.3,108210.7,108422.6,2053.805,2025-08-31 14:59:59.999000+00:00,222537309.65210,56589,1188.719,128808087.54920,0
2025-08-31 15:00:00+00:00,108422.6,108808.5,108412.7,108758.2,3381.824,2025-08-31 15:59:59.999000+00:00,367264893.32450,79999,1952.737,212073621.20820,0
2025-08-31 16:00:00+00:00,108758.2,108930.0,108504.7,108867.0,4970.956,2025-08-31 16:59:59.999000+00:00,540506488.53220,79180,2424.768,263632825.13420,0
2025-08-31 17:00:00+00:00,108867.0,108948.1,108796.3,108945.0,1638.952,2025-08-31 17:59:59.999000+00:00,178460580.40060,42664,651.529,70941397.03710,0
2025-08-31 18:00:00+00:00,108945.0,109196.5,108873.0,109089.0,2516.142,2025-08-31 18:59:59.999000+00:00,274337761.82310,54997,1395.294,152141651.59810,0
2025-08-31 19:00:00+00:00,109089.0,109112.3,108857.1,108877.2,1355.051,2025-08-31 19:59:59.999000+00:00,147654249.34220,38127,537.771,58593274.42620,0
2025-08-31 20:00:00+00:00,108877.3,109079.3,108821.8,109079.3,1463.096,2025-08-31 20:59:59.999000+00:00,159433182.22970,34952,635.291,69230126.44660,0
2025-08-31 21:00:00+00:00,109079.2,109079.2,108896.3,108986.4,1230.768,2025-08-31 21:59:59.999000+00:00,134139539.19490,28394,577.619,62954448.10190,0
2025-08-31 22:00:00+00:00,108986.5,109192.3,108700.0,108842.4,2434.29,2025-08-31 22:59:59.999000+00:00,265147093.14270,61291,1091.900,118939327.81870,0
2025-08-31 23:00:00+00:00,108842.3,108866.7,108021.0,108208.4,7595.205,2025-08-31 23:59:59.999000+00:00,822705718.83360,140211,3624.401,392524886.57780,0
2025-09-01 00:00:00+00:00,108208.4,108372.5,107588.0,108180.1,9992.787,2025-09-01 00:59:59.999000+00:00,1078714666.55580,196393,4892.270,528088927.04530,0
2025-09-01 01:00:00+00:00,108180.0,108447.6,107917.3,108110.0,4174.048,2025-09-01 01:59:59.999000+00:00,451431043.63690,128741,2101.668,227319344.41030,0
2025-09-01 02:00:00+00:00,108110.0,108160.0,107380.0,107590.4,6648.561,2025-09-01 02:59:59.999000+00:00,715748864.23360,162604,3320.007,357378196.32170,0
2025-09-01 03:00:00+00:00,107590.5,107741.7,107355.0,107619.1,4253.394,2025-09-01 03:59:59.999000+00:00,457306079.66370,115050,2333.793,250946794.52330,0
2025-09-01 04:00:00+00:00,107619.1,107721.3,107230.7,107369.2,4612.086,2025-09-01 04:59:59.999000+00:00,495394184.46760,108894,2071.926,222610807.70430,0
2025-09-01 05:00:00+00:00,107369.2,107945.0,107211.5,107811.2,5063.052,2025-09-01 05:59:59.999000+00:00,544776229.96180,121768,2805.974,301951325.67880,0
2025-09-01 06:00:00+00:00,107811.2,108079.9,107551.0,108019.9,3327.972,2025-09-01 06:59:59.999000+00:00,359040266.36620,90835,1757.245,189605811.98950,0
2025-09-01 07:00:00+00:00,108019.9,109390.3,107931.1,109390.3,13101.688,2025-09-01 07:59:59.999000+00:00,1424518433.78570,221220,7298.783,793720925.70290,0
2025-09-01 08:00:00+00:00,109390.2,109779.0,109370.0,109552.2,10220.227,2025-09-01 08:59:59.999000+00:00,1119745127.57550,197863,4582.298,502038596.65800,0
2025-09-01 09:00:00+00:00,109552.1,109874.8,109450.0,109485.3,6091.872,2025-09-01 09:59:59.999000+00:00,668061275.77570,119724,2664.877,292265171.52480,0
2025-09-01 10:00:00+00:00,109485.3,109504.3,108131.6,108526.5,12288.155,2025-09-01 10:59:59.999000+00:00,1335872548.57210,215212,5851.926,635919932.56920,0
2025-09-01 11:00:00+00:00,108526.4,108817.8,108404.9,108721.9,4438.755,2025-09-01 11:59:59.999000+00:00,482013855.35110,106869,2230.691,242253398.03400,0
2025-09-01 12:00:00+00:00,108721.8,109123.0,108582.7,109055.0,4302.656,2025-09-01 12:59:59.999000+00:00,468566530.01940,106910,2080.155,226561898.06440,0
2025-09-01 13:00:00+00:00,109055.1,109479.2,108888.0,108974.8,7974.901,2025-09-01 13:59:59.999000+00:00,870724148.03090,160858,3812.752,416346126.42210,0
2025-09-01 14:00:00+00:00,108974.8,109295.3,108769.2,109105.1,4360.566,2025-09-01 14:59:59.999000+00:00,475353096.64680,127487,2063.083,224937444.22990,0
2025-09-01 15:00:00+00:00,109105.1,109331.3,108515.8,108738.0,5149.992,2025-09-01 15:59:59.999000+00:00,560366920.53710,127285,2230.144,242628766.62010,0
2025-09-01 16:00:00+00:00,108737.9,109050.0,108600.0,108732.6,3108.858,2025-09-01 16:59:59.999000+00:00,338385380.10750,94265,1470.555,160078017.16610,0
2025-09-01 17:00:00+00:00,108732.5,108920.3,108350.0,108882.0,5305.653,2025-09-01 17:59:59.999000+00:00,576304661.66930,119787,2685.223,291707378.90630,0
2025-09-01 18:00:00+00:00,108882.0,109230.0,108872.9,109188.4,2860.535,2025-09-01 18:59:59.999000+00:00,311993999.04540,73781,1638.842,178747219.33680,0
2025-09-01 19:00:00+00:00,109188.4,109298.6,109125.0,109178.7,1597.688,2025-09-01 19:59:59.999000+00:00,174468145.77690,48155,666.147,72747111.99620,0
2025-09-01 20:00:00+00:00,109178.7,109181.6,108215.7,108839.7,7642.221,2025-09-01 20:59:59.999000+00:00,830513356.84770,156769,3885.341,422154286.34040,0
2025-09-01 21:00:00+00:00,108839.6,108899.7,107400.0,107744.5,10868.277,2025-09-01 21:59:59.999000+00:00,1172922997.86900,199116,4872.133,525841762.67790,0
2025-09-01 22:00:00+00:00,107744.5,108454.9,107533.4,108386.2,6157.065,2025-09-01 22:59:59.999000+00:00,664814391.24110,127028,3672.797,396581401.87330,0
2025-09-01 23:00:00+00:00,108386.3,109410.5,108369.8,109187.9,6739.617,2025-09-01 23:59:59.999000+00:00,734008944.15140,142689,3568.458,388642750.69640,0
2025-09-02 00:00:00+00:00,109187.9,109298.9,108834.9,108985.3,4688.484,2025-09-02 00:59:59.999000+00:00,511223247.61350,113222,1875.000,204464894.74820,0
2025-09-02 01:00:00+00:00,108985.4,109573.7,108924.8,109262.3,6171.288,2025-09-02 01:59:59.999000+00:00,674271931.90440,127391,3712.367,405628135.48670,0
2025-09-02 02:00:00+00:00,109262.3,110247.6,109121.1,110210.1,7191.546,2025-09-02 02:59:59.999000+00:00,788797262.10910,144552,4316.616,473633239.54170,0
2025-09-02 03:00:00+00:00,110210.0,110597.9,110011.7,110286.0,10251.195,2025-09-02 03:59:59.999000+00:00,1130344955.50360,193294,5238.290,577633093.40360,0
2025-09-02 04:00:00+00:00,110286.0,110378.5,110110.0,110272.1,3192.094,2025-09-02 04:59:59.999000+00:00,351868048.97410,84147,1358.285,149730228.32430,0
2025-09-02 05:00:00+00:00,110272.1,110300.0,110002.7,110164.6,2495.739,2025-09-02 05:59:59.999000+00:00,274859654.50800,72290,1078.577,118792473.11430,0
2025-09-02 06:00:00+00:00,110164.6,110571.9,110123.9,110326.7,3430.916,2025-09-02 06:59:59.999000+00:00,378667683.78940,88854,1744.747,192571528.68630,0
2025-09-02 07:00:00+00:00,110326.7,110359.1,109932.4,110190.1,4808.611,2025-09-02 07:59:59.999000+00:00,529666168.91600,100852,2101.675,231512716.69900,0
2025-09-02 08:00:00+00:00,110190.1,110700.0,109993.4,110313.9,6424.838,2025-09-02 08:59:59.999000+00:00,708950817.88750,117203,3404.025,375765919.40390,0
2025-09-02 09:00:00+00:00,110314.0,110656.9,110201.0,110408.0,4135.038,2025-09-02 09:59:59.999000+00:00,456589376.65930,87895,1931.363,213258020.36110,0
2025-09-02 10:00:00+00:00,110408.0,110435.7,110082.6,110202.7,2537.694,2025-09-02 10:59:59.999000+00:00,279758727.50900,66857,961.524,106001500.63560,0
2025-09-02 11:00:00+00:00,110202.7,110211.0,109501.7,109698.6,5732.721,2025-09-02 11:59:59.999000+00:00,629787557.37470,101632,2336.455,256676315.18910,0
2025-09-02 12:00:00+00:00,109698.6,109804.5,108333.0,108749.6,18788.707,2025-09-02 12:59:59.999000+00:00,2046838881.54280,297287,8870.851,966155657.15240,0
2025-09-02 13:00:00+00:00,108749.5,111243.9,108687.9,111113.4,30564.234,2025-09-02 13:59:59.999000+00:00,3364382069.10470,499177,16104.260,1773224305.89860,0
2025-09-02 14:00:00+00:00,111113.4,111742.1,110737.7,111308.5,19298.624,2025-09-02 14:59:59.999000+00:00,2147333429.61860,369230,9455.050,1052326405.18010,0
2025-09-02 15:00:00+00:00,111308.6,111480.2,110555.8,110789.9,10924.518,2025-09-02 15:59:59.999000+00:00,1212459476.98970,227400,4951.443,549625387.00230,0
2025-09-02 16:00:00+00:00,110789.9,111076.8,110418.0,110745.7,7117.775,2025-09-02 16:59:59.999000+00:00,788089514.46500,169583,3349.077,370897929.11750,0
2025-09-02 17:00:00+00:00,110745.7,111000.0,110579.0,110853.8,4189.192,2025-09-02 17:59:59.999000+00:00,464173872.33400,116120,2267.859,251306389.80680,0
2025-09-02 18:00:00+00:00,110853.8,110890.7,110118.5,110584.1,6333.183,2025-09-02 18:59:59.999000+00:00,699664807.51280,138259,2752.762,304190856.77440,0
2025-09-02 19:00:00+00:00,110584.0,110792.1,110390.2,110742.9,3120.802,2025-09-02 19:59:59.999000+00:00,345132577.13130,101460,1599.342,176895237.69550,0
2025-09-02 20:00:00+00:00,110742.9,111373.4,110650.8,111356.1,5655.118,2025-09-02 20:59:59.999000+00:00,628414335.65330,114093,2843.861,316019238.05080,0
2025-09-02 21:00:00+00:00,111356.1,111487.9,111066.0,111066.1,3291.78,2025-09-02 21:59:59.999000+00:00,366386700.68370,61531,1811.278,201632423.66850,0
2025-09-02 22:00:00+00:00,111066.1,111216.2,110812.4,111216.1,3957.976,2025-09-02 22:59:59.999000+00:00,439308567.08320,87983,1822.820,202339991.42660,0
2025-09-02 23:00:00+00:00,111216.1,111230.7,110958.5,111188.0,1659.283,2025-09-02 23:59:59.999000+00:00,184327560.07570,52786,861.311,95689838.66050,0
2025-09-03 00:00:00+00:00,111187.9,111732.9,111173.2,111283.2,5273.108,2025-09-03 00:59:59.999000+00:00,587613360.28770,125330,2538.353,282888226.44660,0
2025-09-03 01:00:00+00:00,111283.1,111346.4,110842.7,111120.0,3487.045,2025-09-03 01:59:59.999000+00:00,387165416.32690,85888,1525.182,169312788.34220,0
2025-09-03 02:00:00+00:00,111120.0,111442.2,110972.3,111327.9,3149.336,2025-09-03 02:59:59.999000+00:00,350332654.50060,94535,1599.926,177974471.31400,0
2025-09-03 03:00:00+00:00,111327.9,111358.0,110844.0,110991.7,2770.224,2025-09-03 03:59:59.999000+00:00,307643793.22690,68333,1212.606,134653566.98600,0
2025-09-03 04:00:00+00:00,110991.8,111117.5,110783.6,110966.7,2112.534,2025-09-03 04:59:59.999000+00:00,234385087.31960,54356,1056.870,117287027.71960,0
